  -0.27606,  -0.60834,  -0.43354,   0.51724,  -0.81456,   0.12895,  -0.15264,  -0.93750,   0.16944,  -0.74067
   0.55941,  -0.93750,   0.93750,  -0.56335,   0.93750,   0.89254,  -0.88214,  -0.93750,   0.93750,  -0.29068
  -0.48230,   0.93750,  -0.93750,  -0.09547,   0.23108,  -0.17854,   0.93750,   0.93750,   0.46036,  -0.35561
  -0.47628,   0.66112,   0.74949,  -0.07677,   0.93750,   0.81310,  -0.21551,  -0.47799,   0.67608,  -0.11649
  -0.87185,   0.66156,   0.46078,   0.59498,   0.40716,  -0.18284,  -0.81133,  -0.79592,  -0.22295,  -0.17812
  -0.73137,  -0.18591,  -0.27892,  -0.57113,   0.38039,   0.28196,   0.12133,   0.93730,   0.11539,  -0.88156
   0.85409,   0.08787,  -0.43886,   0.76683,  -0.14303,  -0.12905,  -0.28045,  -0.29928,   0.77252,   0.40792
  -0.93750,  -0.13524,  -0.93750,   0.18347,  -0.81918,  -0.06686,  -0.77226,   0.93750,   0.09126,   0.11944
   0.73029,   0.41319,  -0.51798,  -0.71620,  -0.26585,   0.16772,  -0.34727,   0.07663,   0.75529,   0.81175
   0.03848,  -0.17162,   0.93720,  -0.45741,  -0.82315,  -0.93750,  -0.79175,  -0.08230,   0.14879,  -0.26995
   0.55750,   0.58434,   0.05492,   0.83609,  -0.03490,   0.13286,   0.93750,  -0.93750,   0.93750,   0.54674
   0.86769,  -0.86759,  -0.06848,  -0.37978,   0.93750,   0.73624,   0.93750,  -0.23576,  -0.20908,  -0.20183
   0.73803,   0.34391,  -0.69052,   0.24025,   0.87951,   0.61025,  -0.57429,  -0.42481,  -0.75522,  -0.77541
   0.22380,  -0.23056,  -0.01405,  -0.29284,   0.93750,   0.16052,   0.93750,   0.81734,   0.88046,  -0.06890
  -0.72910,  -0.85149,  -0.61926,   0.16910,   0.24531,   0.93750,   0.80267,  -0.71539,  -0.09383,   0.81000
   0.56691,   0.87325,   0.87803,  -0.86922,  -0.93750,  -0.13447,   0.07886,  -0.15901,  -0.22222,   0.80598
   0.05288,   0.87874,  -0.56379,  -0.93750,  -0.87998,  -0.93750,   0.59656,   0.76017,   0.93750,   0.60443
  -0.58512,   0.13007,   0.93750,  -0.28870,   0.54677,  -0.74658,  -0.75996,   0.11600,   0.04190,  -0.15170
   0.93750,   0.46765,   0.93750,  -0.14720,   0.02245,  -0.84305,   0.01161,  -0.30241,   0.77102,  -0.04421
   0.79911,  -0.48672,  -0.90321,  -0.24990,  -0.35254,  -0.48438,  -0.18411,   0.93750,   0.87435,  -0.33518
   0.21753,   0.55656,   0.50540,  -0.63522,   0.74672,  -0.63582,  -0.13251,  -0.57007,  -0.10251,   0.71935
  -0.33976,  -0.11936,  -0.69787,   0.33694,   0.78463,  -0.35592,   0.93750,   0.02652,  -0.61896,   0.93750
   0.93750,   0.82951,   0.67799,   0.27623,   0.93750,  -0.93750,   0.93750,   0.93750,   0.26844,   0.93750
  -0.16682,  -0.06616,   0.22696,   0.21589,   0.38476,   0.64248,  -0.48089,   0.75678,   0.52699,   0.25390
  -0.09705,   0.40799,   0.46736,  -0.32767,   0.63987,   0.16376,   0.06993,  -0.28581,   0.14300,   0.50084
   0.59859,   0.73519,  -0.49669,  -0.93319,   0.93343,   0.74315,  -0.02339,  -0.62512,   0.22243,   0.87151
  -0.60329,  -0.65315,   0.74050,   0.28751,   0.51432,   0.80859,   0.79449,  -0.60539,   0.16797,  -0.73355
   0.25748,   0.64355,  -0.34901,  -0.57494,   0.68167,  -0.15525,   0.72051,   0.93750,  -0.36087,   0.13414
  -0.02735,   0.93750,   0.20752,  -0.29290,   0.26712,   0.01595,  -0.63159,   0.05709,  -0.87029,  -0.87528
  -0.45595,  -0.10300,  -0.08316,   0.05034,   0.86503,  -0.44168,   0.73919,  -0.56803,   0.46601,   0.24081
  -0.13761,   0.73867,   0.55964,  -0.17406,  -0.10347,   0.17278,   0.27724,   0.60276,  -0.52365,   0.76770
   0.69641,   0.87113,  -0.92825,   0.14200,  -0.74865,   0.71351,   0.56895,   0.24462,   0.03439,   0.87508
   0.07251,   0.87275,   0.02401,   0.40541,  -0.04960,   0.01072,  -0.43435,   0.13052,  -0.37264,  -0.75809
   0.33103,   0.29717,  -0.43149,  -0.17091,   0.24429,   0.48358,   0.32190,   0.75263,  -0.02239,  -0.22516
  -0.88170,   0.74451,  -0.72639,  -0.57092,   0.93750,   0.01203,  -0.68974,   0.72209,   0.08764,   0.23229
  -0.75263,   0.40979,  -0.43237,   0.15517,  -0.62064,  -0.58691,   0.69057,   0.14569,   0.93020,   0.10643
  -0.37849,  -0.83148,  -0.72329,  -0.60977,   0.09319,  -0.68923,   0.88341,  -0.86949,   0.80956,  -0.81569
  -0.74976,  -0.05943,   0.09245,  -0.63534,  -0.88905,  -0.43527,  -0.86901,  -0.93565,   0.33034,  -0.93750
  -0.32098,  -0.66277,  -0.92274,  -0.80912,  -0.51344,   0.87493,  -0.60019,  -0.75280,  -0.78281,  -0.03444
  -0.50841,   0.80707,   0.81754,   0.75160,   0.60296,   0.65225,   0.46747,   0.07216,  -0.54178,   0.37321
  -0.93750,   0.22452,  -0.76273,   0.93750,   0.93750,  -0.88144,   0.93750,  -0.62677,   0.20416,  -0.29796
  -0.20332,  -0.00986,   0.47746,  -0.20209,   0.67130,  -0.25900,   0.76697,   0.56011,  -0.34286,   0.37585
   0.67796,  -0.14233,   0.93750,  -0.51590,   0.81341,  -0.09275,   0.42939,  -0.93750,   0.25721,  -0.27078
   0.23644,  -0.58794,   0.92364,  -0.13562,  -0.84977,  -0.82203,  -0.56738,  -0.14840,  -0.15623,  -0.19384
  -0.36233,  -0.53928,  -0.58475,  -0.59332,  -0.16306,   0.87461,  -0.32612,   0.73724,   0.91988,   0.22453
  -0.00832,   0.10193,   0.63330,  -0.67817,  -0.07951,   0.22980,  -0.30953,   0.74474,   0.62482,   0.45618
   0.69912,   0.00793,  -0.30296,  -0.31380,   0.19960,   0.93581,  -0.51312,  -0.78409,   0.02601,   0.45570
  -0.09894,   0.48845,  -0.43058,  -0.50551,  -0.30550,  -0.73515,  -0.15532,   0.93750,  -0.06814,   0.05937
  -0.93750,  -0.05865,   0.93750,   0.26753,   0.56510,  -0.93750,  -0.67159,  -0.87542,  -0.68863,   0.17436
  -0.45672,   0.07793,   0.82051,  -0.36206,   0.90799,  -0.49983,   0.13477,  -0.46566,   0.16130,  -0.48680
   0.85514,   0.51271,   0.93750,   0.00950,   0.30071,  -0.71764,   0.63276,   0.62365,   0.38846,  -0.42841
   0.22626,  -0.93750,  -0.74872,  -0.38281,  -0.59049,  -0.89565,   0.34224,  -0.47795,  -0.93750,   0.93750
  -0.93750,  -0.86640,  -0.93750,   0.93750,  -0.74053,   0.62783,  -0.81495,   0.80698,   0.61815,  -0.93750
  -0.66675,   0.74031,   0.93750,   0.42364,  -0.68118,   0.56678,   0.20553,   0.12053,   0.17696,   0.11972
  -0.30389,   0.93750,   0.03110,  -0.93750,  -0.93750,  -0.64672,   0.27606,   0.78869,   0.17305,  -0.74779
  -0.87024,   0.93750,  -0.65436,  -0.78482,  -0.93750,  -0.80313,   0.75109,   0.66520,   0.31745,   0.08164
  -0.77285,   0.93750,   0.72378,  -0.93750,   0.93750,   0.93750,  -0.24350,   0.93086,   0.08448,  -0.64364
  -0.68349,   0.00672,   0.52619,   0.87227,  -0.18664,  -0.50855,   0.93750,   0.93750,  -0.14807,   0.58749
   0.89209,  -0.39381,  -0.68656,  -0.75120,  -0.61090,   0.88008,  -0.61963,   0.53775,   0.87338,   0.75670
   0.68183,  -0.09382,  -0.52979,   0.86704,  -0.09330,  -0.37822,   0.38107,   0.00528,   0.67254,   0.50935
   0.88804,  -0.86717,  -0.00521,  -0.93750,  -0.82666,  -0.80242,   0.81821,  -0.87835,  -0.75088,  -0.87603
  -0.76497,   0.81394,  -0.50603,  -0.30931,  -0.13963,  -0.15340,   0.13480,  -0.64313,   0.77939,  -0.89401
   0.25374,  -0.44137,   0.88361,  -0.24358,   0.93750,  -0.48200,  -0.45778,   0.03152,   0.32717,   0.24515
  -0.39222,   0.43576,   0.02106,  -0.65358,   0.26509,  -0.38108,   0.92893,   0.02678,   0.20981,  -0.55624
   0.60629,  -0.93750,  -0.38848,   0.93750,   0.93750,   0.93750,  -0.81881,   0.89154,  -0.69097,  -0.88236
   0.34015,   0.67301,  -0.46630,  -0.53743,   0.49024,  -0.53605,   0.38338,  -0.56702,  -0.60838,  -0.23546
  -0.72904,   0.71312,   0.17266,  -0.60975,   0.86135,  -0.13428,   0.01306,  -0.44576,   0.24725,   0.03292
   0.42054,   0.65794,  -0.93750,   0.93750,  -0.33543,  -0.93750,  -0.87199,   0.93750,   0.93750,  -0.93750
   0.93750,  -0.23091,  -0.67138,  -0.00797,  -0.60141,  -0.40640,  -0.72316,  -0.45502,  -0.19078,  -0.09432
  -0.93750,   0.93750,   0.86887,  -0.93750,   0.74961,  -0.75257,  -0.22807,   0.87921,  -0.37366,  -0.83636
   0.88143,   0.29770,   0.39414,   0.59437,  -0.93750,  -0.93750,   0.81471,   0.73928,   0.93750,  -0.23450
   0.57267,   0.74821,  -0.62478,   0.10289,   0.19529,  -0.03459,  -0.89332,  -0.07109,  -0.33063,  -0.75122
   0.22261,  -0.54784,  -0.08634,  -0.82372,   0.69822,  -0.89313,  -0.33130,  -0.62404,   0.65610,   0.93750
  -0.71716,   0.92774,   0.16902,   0.30681,   0.48023,  -0.17205,  -0.35126,   0.78543,  -0.28491,  -0.81719
   0.87045,   0.39928,  -0.33133,  -0.02512,   0.87857,  -0.57717,  -0.16765,  -0.92737,  -0.65322,  -0.17076
  -0.87715,   0.15018,   0.76869,   0.34598,  -0.57471,   0.79572,  -0.59567,  -0.84882,  -0.87144,   0.42172
  -0.64209,  -0.53476,  -0.15256,  -0.53323,   0.33207,  -0.38956,  -0.59272,   0.11303,  -0.15860,   0.93750
  -0.59729,   0.00947,   0.93635,  -0.59424,  -0.57648,  -0.15744,  -0.00786,  -0.83018,   0.01019,  -0.18998
  -0.75595,   0.44532,  -0.18441,   0.93750,  -0.43436,   0.82664,   0.09335,  -0.80353,   0.81623,  -0.52497
  -0.53525,   0.29569,   0.20077,  -0.37451,   0.36638,  -0.71743,  -0.69260,   0.86533,   0.13415,   0.01194
  -0.81150,  -0.57765,   0.56116,   0.93750,  -0.80545,   0.67953,  -0.68826,   0.93750,  -0.09769,  -0.73343
  -0.74728,  -0.93750,   0.85095,  -0.93750,  -0.66235,   0.93750,  -0.87151,  -0.37705,   0.20420,   0.93750
  -0.27502,   0.76833,   0.76001,  -0.67667,  -0.75509,  -0.25683,  -0.04523,   0.07105,  -0.65923,  -0.45420
   0.75646,   0.12278,  -0.91552,  -0.39093,  -0.61392,  -0.86623,   0.93138,   0.54271,   0.05423,   0.08536
   0.41271,   0.47945,  -0.93750,  -0.63164,   0.22339,   0.06383,   0.93750,  -0.53489,  -0.93750,   0.45562
  -0.11672,  -0.06604,   0.13589,   0.13747,   0.74226,  -0.69224,   0.51013,  -0.87408,  -0.32381,   0.13377
   0.67016,  -0.58781,   0.93750,   0.03773,  -0.94182,  -0.11362,  -0.01165,  -0.74796,   0.07979,   0.13913
   0.93750,  -0.93750,   0.75410,  -0.47030,   0.87688,   0.13633,  -0.20452,   0.22057,  -0.86744,   0.21851
   0.92966,   0.02893,  -0.44453,   0.78838,   0.75801,   0.04717,  -0.87648,  -0.37483,   0.87308,  -0.75726
  -0.00013,  -0.47565,  -0.75703,  -0.63653,   0.55123,   0.04435,   0.93750,   0.82751,  -0.73010,   0.82245
   0.82764,  -0.79871,  -0.11290,  -0.14516,  -0.14152,  -0.81580,  -0.75918,  -0.65177,  -0.49778,   0.81540
  -0.88527,   0.93750,  -0.93750,   0.47627,   0.93750,  -0.93750,   0.27610,   0.93750,   0.68663,  -0.36135
   0.86956,   0.05292,   0.37900,   0.87085,  -0.08213,  -0.25745,   0.93750,  -0.81353,   0.42219,  -0.13603
   0.69924,   0.83856,  -0.66558,  -0.52650,  -0.16977,  -0.47679,  -0.05091,  -0.06497,   0.93750,   0.81176
  -0.29042,   0.61830,  -0.62072,   0.87671,   0.57598,   0.28654,   0.29510,  -0.42985,   0.89138,  -0.32761
   0.71524,   0.80012,  -0.00009,   0.17025,   0.89416,  -0.06853,   0.39756,  -0.42076,  -0.01583,  -0.37258
   0.87720,  -0.74797,  -0.73153,   0.32869,  -0.17082,   0.75436,   0.85765,   0.51093,   0.64521,  -0.79956
   0.86513,  -0.93750,   0.43122,   0.77504,  -0.81059,   0.06575,   0.88817,  -0.80602,  -0.48205,   0.31863
   0.80207,  -0.00734,   0.40871,   0.42823,   0.03325,  -0.44308,  -0.83708,   0.15110,  -0.80976,  -0.64254
  -0.10635,   0.93750,  -0.87767,   0.49755,   0.43902,  -0.80218,   0.67979,   0.93750,   0.47499,  -0.86107
  -0.35394,  -0.03953,   0.87758,  -0.40763,   0.40203,  -0.92477,  -0.56739,  -0.53778,  -0.60916,   0.93750
   0.87241,   0.93750,  -0.74447,  -0.87599,   0.09400,  -0.88019,   0.93750,   0.74039,   0.86804,   0.86630
  -0.93750,  -0.05936,   0.33015,  -0.93750,  -0.93750,  -0.90261,  -0.76892,  -0.06744,  -0.74447,   0.93750
  -0.87110,  -0.75013,   0.93750,   0.03295,  -0.15341,   0.09749,   0.13194,   0.87241,  -0.93750,   0.74960
  -0.76523,  -0.87097,  -0.93750,   0.93750,   0.03212,  -0.37211,   0.93750,   0.10959,   0.93750,  -0.38948
  -0.09541,   0.76119,   0.03466,   0.21768,   0.03338,   0.39096,  -0.11787,  -0.70581,  -0.87470,  -0.66481
   0.74581,  -0.17927,  -0.48637,  -0.19397,  -0.09922,   0.10619,   0.15423,  -0.06805,   0.84960,  -0.45256
  -0.48251,   0.31971,  -0.80393,  -0.12349,   0.81401,   0.21564,   0.90065,  -0.03351,   0.72640,   0.57567
   0.87107,   0.36901,   0.04800,   0.87112,   0.93750,  -0.77579,   0.93750,  -0.55692,  -0.87182,   0.93750
   0.69098,  -0.87370,  -0.12916,   0.86816,   0.91410,  -0.81380,  -0.43806,  -0.44836,   0.37312,  -0.73013
  -0.09408,   0.15733,  -0.65851,  -0.33845,  -0.64427,   0.31624,   0.93750,   0.48784,   0.68469,   0.44548
  -0.37942,   0.09038,   0.81767,  -0.54123,  -0.93750,   0.90186,  -0.93750,  -0.93750,   0.55721,  -0.61538
   0.93750,   0.05472,  -0.87184,  -0.80599,   0.39340,  -0.68191,  -0.85874,   0.39799,   0.54201,   0.11576
  -0.40034,   0.57008,   0.87546,  -0.76899,   0.74401,  -0.22479,   0.54011,  -0.23975,  -0.21406,  -0.26372
   0.87398,   0.51450,  -0.87586,  -0.75679,   0.79202,  -0.26609,   0.69291,   0.93750,   0.66834,  -0.87191
   0.06158,   0.01772,  -0.71551,   0.86748,  -0.44892,   0.86033,  -0.14668,  -0.26452,   0.10433,  -0.23691
  -0.06813,   0.63344,  -0.69819,   0.78440,  -0.52047,   0.64361,  -0.93750,  -0.16330,   0.37542,  -0.75019
  -0.36266,   0.49675,  -0.93750,   0.28132,  -0.47675,  -0.44045,   0.93750,  -0.69061,   0.93750,  -0.30966
   0.35596,  -0.24729,  -0.27029,   0.93750,  -0.46017,  -0.91659,   0.44702,   0.85916,  -0.70090,   0.34723
   0.08080,  -0.05251,   0.76317,   0.93750,   0.48670,   0.77381,  -0.93750,   0.93750,   0.93750,   0.07825
   0.93750,   0.68444,  -0.52717,   0.71444,   0.46540,   0.39079,   0.04662,  -0.80577,  -0.82537,  -0.69555
   0.35761,   0.32170,   0.30907,   0.80680,  -0.47627,   0.62970,  -0.34503,  -0.58523,  -0.10297,  -0.01803
  -0.12079,   0.75103,  -0.11622,  -0.49085,  -0.51030,  -0.18838,   0.05812,   0.01634,   0.20817,   0.56746
   0.71901,  -0.48519,   0.03553,  -0.93656,   0.16785,  -0.27170,  -0.74863,  -0.39653,   0.75772,  -0.47023
   0.41653,   0.68512,   0.93750,  -0.61811,   0.93748,   0.33016,  -0.05291,  -0.90859,  -0.87963,   0.24903
  -0.58616,   0.21837,   0.93750,  -0.06375,   0.93750,  -0.60786,  -0.32278,   0.77830,   0.15028,   0.93750
  -0.58304,  -0.71671,   0.87912,  -0.81072,   0.28726,  -0.66143,   0.47071,  -0.08174,   0.79636,  -0.21556
   0.93750,  -0.93750,  -0.49356,   0.14856,  -0.10440,   0.34866,   0.34758,  -0.80106,  -0.06231,  -0.93750
   0.79942,  -0.76006,   0.49156,  -0.74144,  -0.57735,   0.60190,   0.75193,  -0.93750,   0.31787,   0.93750
  -0.24095,  -0.41440,  -0.61291,   0.38277,   0.01747,   0.21146,   0.52638,   0.51226,   0.11610,   0.04348
  -0.20766,   0.87198,  -0.21583,   0.88745,   0.31096,  -0.43000,  -0.08042,  -0.32183,  -0.01198,  -0.58852
  -0.70627,  -0.45410,  -0.74923,  -0.53791,   0.12708,   0.55673,   0.00283,   0.32804,   0.12977,   0.23685
  -0.80964,   0.93750,  -0.93750,   0.93750,   0.93750,   0.93750,  -0.64109,   0.21693,  -0.37344,   0.93750
   0.37077,  -0.15785,  -0.87026,   0.36310,   0.88013,  -0.93750,   0.87500,  -0.53918,   0.48528,  -0.74533
  -0.26735,   0.75185,   0.29918,   0.75671,   0.31062,   0.53974,   0.81483,  -0.93750,  -0.64527,   0.93750
  -0.07861,   0.76826,   0.36002,   0.74483,   0.03717,   0.39764,  -0.14870,   0.64357,   0.52746,  -0.69375
  -0.53222,  -0.30769,  -0.61844,  -0.42794,  -0.05798,  -0.10350,  -0.40420,  -0.07931,   0.93750,  -0.52468
   0.58563,   0.93750,   0.87796,  -0.50053,   0.55558,   0.49597,  -0.58002,   0.56365,  -0.55893,  -0.12950
   0.58397,   0.86692,  -0.69199,  -0.34550,   0.93750,  -0.43085,  -0.88591,   0.87386,   0.93750,  -0.22428
   0.81171,   0.77620,  -0.88002,  -0.12230,  -0.32407,  -0.31186,  -0.04955,   0.39267,   0.11663,   0.36066
   0.08908,  -0.50197,  -0.68714,  -0.62195,  -0.62220,  -0.86027,   0.93191,  -0.59108,  -0.04242,   0.15714
   0.50776,  -0.87690,   0.93750,  -0.33469,   0.87822,   0.91128,  -0.62239,  -0.21296,  -0.74015,  -0.88353
   0.62164,  -0.30628,  -0.56701,   0.32989,   0.56402,   0.26442,   0.61505,  -0.08162,   0.93750,   0.93750
  -0.06183,  -0.30414,  -0.33045,   0.93750,  -0.71493,  -0.14756,   0.01806,  -0.24200,  -0.40817,  -0.36459
   0.93750,   0.93750,   0.52857,   0.48252,   0.26334,   0.80245,  -0.82542,   0.91073,  -0.81046,  -0.03984
  -0.79539,   0.86352,  -0.77257,   0.48500,   0.57175,  -0.64275,  -0.49014,  -0.33419,  -0.86951,   0.87972
   0.54092,   0.93750,  -0.50155,   0.49034,  -0.40365,  -0.87532,   0.29979,   0.02293,  -0.28444,   0.45573
  -0.57723,  -0.32097,   0.93750,   0.88179,   0.75337,  -0.82215,  -0.41893,  -0.28259,  -0.84960,  -0.20954
  -0.57697,   0.93750,   0.65959,  -0.04167,   0.09327,  -0.15611,  -0.69632,   0.36544,   0.65394,  -0.48417
   0.78633,  -0.37305,  -0.61227,  -0.14371,   0.93750,   0.33770,  -0.15814,  -0.01405,  -0.33708,   0.13267
   0.50660,   0.11685,  -0.58482,   0.81399,   0.00100,  -0.93750,  -0.43443,   0.87911,   0.82089,  -0.17264
  -0.35476,   0.13215,  -0.77978,  -0.66420,   0.34821,   0.82395,  -0.31901,   0.46854,   0.35300,  -0.11151
   0.10550,  -0.13957,  -0.83214,  -0.33577,   0.31985,   0.65836,   0.16055,  -0.03707,  -0.12550,   0.93750
  -0.93750,   0.00775,  -0.56064,   0.93750,  -0.93750,  -0.85441,   0.93750,   0.24004,   0.93750,   0.46666
   0.24230,   0.87864,   0.19756,   0.40651,  -0.80959,  -0.88084,   0.58894,  -0.00733,   0.42990,  -0.87292
  -0.36999,  -0.34641,  -0.15276,   0.21668,   0.08524,  -0.93750,   0.92325,   0.26988,   0.93750,   0.81278
  -0.86766,  -0.08652,   0.43956,  -0.42614,   0.74589,  -0.47829,   0.46013,   0.86892,   0.54276,   0.57411
   0.76040,   0.67379,  -0.23261,   0.23056,  -0.22804,   0.25431,  -0.25706,   0.68975,   0.87910,  -0.44693
  -0.42667,  -0.13126,   0.40452,  -0.49938,   0.45450,  -0.35390,  -0.93750,   0.76466,  -0.27914,   0.62329
  -0.73110,  -0.47136,   0.93201,  -0.35393,  -0.83342,  -0.32853,   0.27039,   0.79074,   0.12593,   0.49874
   0.81128,  -0.23440,   0.93508,   0.37185,   0.91642,   0.46063,   0.88322,  -0.81044,  -0.92896,  -0.37889
   0.00474,  -0.88517,  -0.61337,   0.66829,  -0.38953,  -0.16666,   0.35241,  -0.26944,  -0.72930,   0.02175
  -0.74109,  -0.93750,   0.13384,  -0.81900,   0.87361,  -0.44803,   0.22592,   0.48235,   0.59126,   0.41180
   0.62698,   0.34902,   0.76677,   0.66369,  -0.61352,   0.84755,   0.69001,   0.64443,   0.27408,  -0.03781
  -0.61896,  -0.27977,   0.52779,   0.93750,  -0.82444,  -0.76557,   0.15349,   0.87267,   0.42342,   0.87390
  -0.87962,  -0.31021,  -0.32167,  -0.74540,  -0.27422,   0.93750,  -0.76172,  -0.40158,   0.35101,  -0.78089
  -0.69694,  -0.87203,  -0.23646,   0.51969,  -0.60247,  -0.24065,   0.74956,  -0.40547,   0.88024,   0.86810
   0.88253,   0.93750,   0.86942,   0.08341,  -0.44387,   0.14346,   0.79268,   0.31559,   0.87994,  -0.23553
  -0.06980,  -0.82054,   0.28668,  -0.71328,  -0.81562,   0.28345,  -0.21904,  -0.12602,  -0.08168,  -0.80101
  -0.61731,  -0.12891,  -0.93750,  -0.16038,   0.32737,  -0.76242,   0.09976,   0.57699,   0.93750,   0.64624
   0.93750,   0.21235,  -0.76330,   0.85988,  -0.60548,  -0.51356,   0.33482,  -0.06586,  -0.28132,   0.78376
   0.35553,  -0.09775,  -0.26199,  -0.56958,  -0.61116,   0.87620,  -0.49067,   0.41355,  -0.75574,   0.87822
   0.47863,   0.47331,   0.06590,  -0.12425,   0.93750,   0.61984,   0.12081,  -0.38582,   0.03932,   0.39718
  -0.38832,   0.67308,  -0.24163,  -0.63993,  -0.73224,   0.93750,   0.78529,  -0.04046,   0.16838,   0.16413
   0.87947,   0.93750,   0.53078,   0.93750,  -0.45078,  -0.87013,   0.01991,  -0.17913,  -0.29007,  -0.93750
  -0.27994,  -0.01148,   0.76189,   0.86663,   0.72662,  -0.52661,  -0.13564,  -0.36150,  -0.82778,  -0.42095
   0.47489,   0.57655,   0.10473,  -0.86966,  -0.75623,  -0.02816,  -0.87562,   0.45116,   0.49974,   0.88250
  -0.48227,   0.80163,   0.02617,   0.35926,   0.63658,   0.21358,   0.18330,   0.45911,   0.02469,  -0.50414
  -0.35758,  -0.07320,   0.93750,  -0.23507,   0.74123,  -0.25909,  -0.38108,   0.81031,   0.10684,   0.60570
   0.03581,   0.14375,   0.49788,  -0.18482,  -0.48651,   0.81051,   0.66290,   0.12745,   0.17177,   0.86639
   0.32247,  -0.41020,   0.81913,  -0.18278,  -0.53990,   0.00942,   0.86118,  -0.11976,  -0.12142,  -0.64267
   0.35703,  -0.58009,   0.27376,  -0.92874,   0.87015,   0.93750,  -0.93750,  -0.28630,  -0.13613,  -0.36147
  -0.76216,   0.62953,  -0.05819,   0.87703,   0.36691,   0.19198,  -0.57495,  -0.73604,  -0.10611,  -0.36063
  -0.83388,   0.47526,   0.75997,  -0.77471,   0.37290,  -0.27175,   0.68348,  -0.37453,  -0.59169,  -0.56272
   0.62433,   0.93224,   0.32875,  -0.21779,   0.57469,  -0.36492,   0.21681,  -0.12614,   0.83176,  -0.59003
  -0.28876,   0.64931,   0.38378,  -0.53953,  -0.30209,  -0.66974,   0.74532,   0.93750,  -0.08383,  -0.12668
  -0.25417,  -0.93006,   0.75307,  -0.87801,  -0.56123,  -0.93750,  -0.80588,  -0.81826,   0.93750,  -0.75385
  -0.80495,  -0.93750,   0.58104,   0.18765,   0.93750,   0.57532,   0.65339,   0.29471,  -0.39080,   0.93750
   0.19410,   0.10902,   0.01266,   0.93175,  -0.09322,  -0.36339,   0.35443,   0.27811,   0.61296,   0.41700
  -0.54486,   0.05261,  -0.79620,   0.61512,  -0.75266,   0.60539,   0.86719,   0.37306,  -0.02576,   0.93750
   0.65645,   0.66004,  -0.53969,  -0.74251,  -0.00811,  -0.08076,  -0.65265,  -0.81469,  -0.72277,   0.93444
   0.93750,   0.78863,  -0.93750,  -0.87602,   0.41654,   0.13876,   0.93750,   0.87703,  -0.93750,   0.93750
   0.94194,  -0.01409,   0.35787,   0.91936,   0.64926,   0.45584,  -0.57841,   0.05973,   0.52469,   0.45554
   0.92867,  -0.87618,   0.93750,   0.93750,   0.15432,   0.46759,  -0.50076,   0.32292,  -0.11874,   0.12313
